id,source,timestamp,multiplier,color,band,points,source_file,ingest_method,created_at
177,aviator,2026-07-24T14:03:55.648+00:00,3.73,"rgb(145, 62, 248)",mid,156.975,momento_rounds_aviator_1784901835648.json,file,2026-07-24T22:24:56.507+00:00
178,aviator,2026-07-24T14:04:09.746+00:00,1.2,"rgb(52, 180, 255)",floor,107.891,momento_rounds_aviator_1784901849746.json,file,2026-07-24T22:24:56.817+00:00
179,aviator,2026-07-24T14:04:23.865+00:00,1.08,"rgb(52, 180, 255)",dust,103.331,momento_rounds_aviator_1784901863865.json,file,2026-07-24T22:24:57.084+00:00
180,aviator,2026-07-24T14:04:48.914+00:00,2.79,"rgb(145, 62, 248)",base,144.408,momento_rounds_aviator_1784901888914.json,file,2026-07-24T22:24:57.342+00:00
181,aviator,2026-07-24T14:05:07.034+00:00,1.56,"rgb(52, 180, 255)",low,119.246,momento_rounds_aviator_1784901907035.json,file,2026-07-24T22:24:57.619+00:00
182,aviator,2026-07-24T14:05:28.161+00:00,2.17,"rgb(145, 62, 248)",base,133.531,momento_rounds_aviator_1784901928161.json,file,2026-07-24T22:24:57.862+00:00
183,aviator,2026-07-24T14:06:14.706+00:00,18.71,"rgb(192, 23, 180)",ignition,226.772,momento_rounds_aviator_1784901974706.json,file,2026-07-24T22:24:58.175+00:00
184,aviator,2026-07-24T14:06:46.104+00:00,4.93,"rgb(145, 62, 248)",mid,169.048,momento_rounds_aviator_1784902006104.json,file,2026-07-24T22:24:58.449+00:00
185,aviator,2026-07-24T14:08:00.564+00:00,168.54,"rgb(192, 23, 180)",cosmic,321.908,momento_rounds_aviator_1784902080564.json,file,2026-07-24T22:24:58.697+00:00
186,aviator,2026-07-24T14:08:16.835+00:00,1.2,"rgb(52, 180, 255)",floor,107.891,momento_rounds_aviator_1784902096835.json,file,2026-07-24T22:24:59.140+00:00
187,aviator,2026-07-24T22:24:59.423+00:00,3.71,purple,mid,156.743,chain:5badd4762410,live-feed,2026-07-24T22:24:59.423+00:00
188,aviator,2026-07-24T14:08:34.872+00:00,1.69,"rgb(52, 180, 255)",low,122.711,momento_rounds_aviator_1784902114872.json,file,2026-07-24T22:24:59.562+00:00
189,aviator,2026-07-24T14:09:00.990+00:00,3.06,"rgb(145, 62, 248)",mid,148.406,momento_rounds_aviator_1784902140990.json,file,2026-07-24T22:24:59.909+00:00
190,aviator,2026-07-24T14:09:23.238+00:00,2.3,"rgb(145, 62, 248)",base,136.049,momento_rounds_aviator_1784902163238.json,file,2026-07-24T22:25:00.322+00:00
191,aviator,2026-07-24T14:09:37.291+00:00,1.07,"rgb(52, 180, 255)",dust,102.928,momento_rounds_aviator_1784902177291.json,file,2026-07-24T22:25:00.692+00:00
192,aviator,2026-07-24T14:10:05.497+00:00,3.72,"rgb(145, 62, 248)",mid,156.859,momento_rounds_aviator_1784902205497.json,file,2026-07-24T22:25:01.081+00:00
193,aviator,2026-07-24T14:10:28.587+00:00,2.07,"rgb(145, 62, 248)",base,131.489,momento_rounds_aviator_1784902228587.json,file,2026-07-24T22:25:01.498+00:00
194,aviator,2026-07-24T14:11:50.604+00:00,350.25,"rgb(192, 23, 180)",cosmic,353.567,momento_rounds_aviator_1784902310604.json,file,2026-07-24T22:25:01.844+00:00
195,aviator,2026-07-24T14:12:07.752+00:00,1.25,"rgb(52, 180, 255)",floor,109.658,momento_rounds_aviator_1784902327752.json,file,2026-07-24T22:25:02.299+00:00
196,aviator,2026-07-24T14:12:31.949+00:00,2.47,"rgb(145, 62, 248)",base,139.135,momento_rounds_aviator_1784902351949.json,file,2026-07-24T22:25:02.775+00:00
197,aviator,2026-07-24T14:13:01.549+00:00,3.85,"rgb(145, 62, 248)",mid,158.346,momento_rounds_aviator_1784902381549.json,file,2026-07-24T22:25:03.075+00:00
198,aviator,2026-07-24T14:13:16.682+00:00,1.14,"rgb(52, 180, 255)",dust,105.671,momento_rounds_aviator_1784902396683.json,file,2026-07-24T22:25:03.563+00:00
199,aviator,2026-07-24T14:13:50.035+00:00,5.46,"rgb(145, 62, 248)",high,173.467,momento_rounds_aviator_1784902430035.json,file,2026-07-24T22:25:04.068+00:00
200,aviator,2026-07-24T14:14:04.136+00:00,1.09,"rgb(52, 180, 255)",dust,103.73,momento_rounds_aviator_1784902444136.json,file,2026-07-24T22:25:04.541+00:00
201,aviator,2026-07-24T22:25:05.147+00:00,1.14,blue,dust,105.671,chain:590560e1505e,live-feed,2026-07-24T22:25:05.147+00:00
202,aviator,2026-07-24T14:14:30.286+00:00,3.05,"rgb(145, 62, 248)",mid,148.264,momento_rounds_aviator_1784902470286.json,file,2026-07-24T22:25:05.283+00:00
203,aviator,2026-07-24T14:14:46.575+00:00,1.27,"rgb(52, 180, 255)",floor,110.345,momento_rounds_aviator_1784902486575.json,file,2026-07-24T22:25:05.881+00:00
204,aviator,2026-07-24T14:15:07.781+00:00,1.87,"rgb(52, 180, 255)",low,127.091,momento_rounds_aviator_1784902507782.json,file,2026-07-24T22:25:06.338+00:00
205,aviator,2026-07-24T14:15:28.000+00:00,1.32,"rgb(52, 180, 255)",floor,112.016,momento_rounds_aviator_1784902528000.json,file,2026-07-24T22:25:06.821+00:00
206,aviator,2026-07-24T14:16:05.304+00:00,5.88,"rgb(145, 62, 248)",high,176.674,momento_rounds_aviator_1784902565304.json,file,2026-07-24T22:25:07.335+00:00
207,aviator,2026-07-24T14:16:20.330+00:00,1.08,"rgb(52, 180, 255)",dust,103.331,momento_rounds_aviator_1784902580330.json,file,2026-07-24T22:25:07.701+00:00
208,aviator,2026-07-24T14:16:49.412+00:00,3.62,"rgb(145, 62, 248)",mid,155.68,momento_rounds_aviator_1784902609412.json,file,2026-07-24T22:25:08.227+00:00
209,aviator,2026-07-24T14:17:03.578+00:00,1.13,"rgb(52, 180, 255)",dust,105.29,momento_rounds_aviator_1784902623578.json,file,2026-07-24T22:25:08.741+00:00
210,aviator,2026-07-24T14:17:22.663+00:00,1.62,"rgb(52, 180, 255)",low,120.88,momento_rounds_aviator_1784902642663.json,file,2026-07-24T22:25:09.054+00:00
211,aviator,2026-07-24T14:18:06.134+00:00,12.74,"rgb(192, 23, 180)",ignition,210.139,momento_rounds_aviator_1784902686134.json,file,2026-07-24T22:25:09.570+00:00
212,aviator,2026-07-24T14:18:34.194+00:00,2.47,"rgb(145, 62, 248)",base,139.135,momento_rounds_aviator_1784902714194.json,file,2026-07-24T22:25:10.067+00:00
213,aviator,2026-07-24T14:19:32.697+00:00,44.97,"rgb(192, 23, 180)",moonshot,264.727,momento_rounds_aviator_1784902772697.json,file,2026-07-24T22:25:10.326+00:00
214,aviator,2026-07-24T14:20:15.021+00:00,10.62,"rgb(192, 23, 180)",ignition,202.261,momento_rounds_aviator_1784902815022.json,file,2026-07-24T22:25:10.679+00:00
215,aviator,2026-07-24T14:20:34.261+00:00,1.53,"rgb(52, 180, 255)",low,118.406,momento_rounds_aviator_1784902834262.json,file,2026-07-24T22:25:10.931+00:00
216,aviator,2026-07-24T14:21:07.394+00:00,5.0,"rgb(145, 62, 248)",high,169.658,momento_rounds_aviator_1784902867395.json,file,2026-07-24T22:25:11.272+00:00
217,aviator,2026-07-24T14:21:24.446+00:00,1.29,"rgb(52, 180, 255)",floor,111.021,momento_rounds_aviator_1784902884446.json,file,2026-07-24T22:25:11.589+00:00
218,aviator,2026-07-24T14:21:39.508+00:00,1.19,"rgb(52, 180, 255)",dust,107.529,momento_rounds_aviator_1784902899509.json,file,2026-07-24T22:25:11.856+00:00
219,aviator,2026-07-24T14:21:53.546+00:00,1.07,"rgb(52, 180, 255)",dust,102.928,momento_rounds_aviator_1784902913546.json,file,2026-07-24T22:25:12.168+00:00
220,aviator,2026-07-24T14:22:15.633+00:00,2.0,"rgb(145, 62, 248)",base,130.0,momento_rounds_aviator_1784902935633.json,file,2026-07-24T22:25:12.416+00:00
221,aviator,2026-07-24T14:22:35.770+00:00,1.79,"rgb(52, 180, 255)",low,125.199,momento_rounds_aviator_1784902955770.json,file,2026-07-24T22:25:12.775+00:00
222,aviator,2026-07-24T14:23:00.856+00:00,2.78,"rgb(145, 62, 248)",base,144.253,momento_rounds_aviator_1784902980856.json,file,2026-07-24T22:25:13.126+00:00
223,aviator,2026-07-24T14:23:27.026+00:00,2.58,"rgb(145, 62, 248)",base,141.021,momento_rounds_aviator_1784903007026.json,file,2026-07-24T22:25:13.437+00:00
224,aviator,2026-07-24T22:25:13.726+00:00,1.06,blue,dust,102.522,chain:8bee353c5913,live-feed,2026-07-24T22:25:13.726+00:00
225,aviator,2026-07-24T14:23:48.223+00:00,1.81,"rgb(52, 180, 255)",low,125.68,momento_rounds_aviator_1784903028223.json,file,2026-07-24T22:25:13.854+00:00
226,aviator,2026-07-24T14:24:04.340+00:00,1.3,"rgb(52, 180, 255)",floor,111.355,momento_rounds_aviator_1784903044340.json,file,2026-07-24T22:25:14.216+00:00
227,aviator,2026-07-24T14:24:33.577+00:00,2.98,"rgb(145, 62, 248)",base,147.259,momento_rounds_aviator_1784903073577.json,file,2026-07-24T22:25:14.571+00:00
228,aviator,2026-07-24T14:25:00.754+00:00,3.23,"rgb(145, 62, 248)",mid,150.746,momento_rounds_aviator_1784903100755.json,file,2026-07-24T22:25:14.882+00:00
229,aviator,2026-07-24T14:25:29.936+00:00,3.95,"rgb(145, 62, 248)",mid,159.456,momento_rounds_aviator_1784903129936.json,file,2026-07-24T22:25:15.333+00:00
230,aviator,2026-07-24T14:25:50.194+00:00,1.87,"rgb(52, 180, 255)",low,127.091,momento_rounds_aviator_1784903150194.json,file,2026-07-24T22:25:16.138+00:00
231,aviator,2026-07-24T14:26:16.348+00:00,3.38,"rgb(145, 62, 248)",mid,152.711,momento_rounds_aviator_1784903176348.json,file,2026-07-24T22:25:16.809+00:00
232,aviator,2026-07-24T14:26:44.396+00:00,3.25,"rgb(145, 62, 248)",mid,151.013,momento_rounds_aviator_1784903204396.json,file,2026-07-24T22:25:17.405+00:00
233,aviator,2026-07-24T14:27:11.437+00:00,3.14,"rgb(145, 62, 248)",mid,149.523,momento_rounds_aviator_1784903231437.json,file,2026-07-24T22:25:18.226+00:00
234,aviator,2026-07-24T14:27:30.536+00:00,1.22,"rgb(52, 180, 255)",floor,108.606,momento_rounds_aviator_1784903250536.json,file,2026-07-24T22:25:18.790+00:00
235,aviator,2026-07-24T22:25:19.488+00:00,5.29,purple,high,172.098,chain:e48eb8701c2d,live-feed,2026-07-24T22:25:19.488+00:00
236,aviator,2026-07-24T14:27:47.543+00:00,1.34,"rgb(52, 180, 255)",floor,112.667,momento_rounds_aviator_1784903267543.json,file,2026-07-24T22:25:19.634+00:00
237,aviator,2026-07-24T14:28:09.760+00:00,2.36,"rgb(145, 62, 248)",base,137.164,momento_rounds_aviator_1784903289760.json,file,2026-07-24T22:25:20.287+00:00
238,aviator,2026-07-24T14:28:45.189+00:00,5.66,"rgb(145, 62, 248)",high,175.024,momento_rounds_aviator_1784903325189.json,file,2026-07-24T22:25:21.167+00:00
239,aviator,2026-07-24T14:29:02.328+00:00,1.28,"rgb(52, 180, 255)",floor,110.684,momento_rounds_aviator_1784903342328.json,file,2026-07-24T22:25:21.721+00:00
240,aviator,2026-07-24T14:29:43.632+00:00,11.47,"rgb(192, 23, 180)",ignition,205.594,momento_rounds_aviator_1784903383632.json,file,2026-07-24T22:25:22.065+00:00
241,aviator,2026-07-24T14:29:59.816+00:00,1.23,"rgb(52, 180, 255)",floor,108.96,momento_rounds_aviator_1784903399816.json,file,2026-07-24T22:25:22.552+00:00
242,aviator,2026-07-24T14:30:22.135+00:00,1.54,"rgb(52, 180, 255)",low,118.688,momento_rounds_aviator_1784903422135.json,file,2026-07-24T22:25:23.099+00:00
243,aviator,2026-07-24T14:30:52.454+00:00,3.33,"rgb(145, 62, 248)",mid,152.066,momento_rounds_aviator_1784903452454.json,file,2026-07-24T22:25:23.523+00:00
244,aviator,2026-07-24T14:31:12.752+00:00,1.36,"rgb(52, 180, 255)",floor,113.308,momento_rounds_aviator_1784903472752.json,file,2026-07-24T22:25:24.152+00:00
245,aviator,2026-07-24T14:31:29.157+00:00,1.07,"rgb(52, 180, 255)",dust,102.928,momento_rounds_aviator_1784903489157.json,file,2026-07-24T22:25:24.672+00:00
246,aviator,2026-07-24T22:25:25.020+00:00,1.15,blue,dust,106.049,chain:0ec83fd0b11d,live-feed,2026-07-24T22:25:25.021+00:00
247,aviator,2026-07-24T14:31:48.170+00:00,1.7,"rgb(52, 180, 255)",low,122.966,momento_rounds_aviator_1784903508170.json,file,2026-07-24T22:25:25.068+00:00
248,aviator,2026-07-24T14:32:04.175+00:00,1.28,"rgb(52, 180, 255)",floor,110.684,momento_rounds_aviator_1784903524175.json,file,2026-07-24T22:25:25.709+00:00
249,aviator,2026-07-24T14:32:19.341+00:00,1.27,"rgb(52, 180, 255)",floor,110.345,momento_rounds_aviator_1784903539341.json,file,2026-07-24T22:25:26.190+00:00
250,aviator,2026-07-24T14:32:51.366+00:00,5.88,"rgb(145, 62, 248)",high,176.674,momento_rounds_aviator_1784903571366.json,file,2026-07-24T22:25:26.524+00:00
251,aviator,2026-07-24T14:33:22.408+00:00,3.6,"rgb(145, 62, 248)",mid,155.44,momento_rounds_aviator_1784903602408.json,file,2026-07-24T22:25:26.871+00:00
252,aviator,2026-07-24T14:34:00.625+00:00,8.86,"rgb(145, 62, 248)",high,194.419,momento_rounds_aviator_1784903640625.json,file,2026-07-24T22:25:27.115+00:00
253,aviator,2026-07-24T14:34:24.825+00:00,2.72,"rgb(145, 62, 248)",base,143.308,momento_rounds_aviator_1784903664825.json,file,2026-07-24T22:25:27.491+00:00
254,aviator,2026-07-24T14:34:43.203+00:00,1.48,"rgb(52, 180, 255)",floor,116.968,momento_rounds_aviator_1784903683204.json,file,2026-07-24T22:25:27.923+00:00
255,aviator,2026-07-24T14:34:59.358+00:00,1.36,"rgb(52, 180, 255)",floor,113.308,momento_rounds_aviator_1784903699358.json,file,2026-07-24T22:25:28.298+00:00
256,aviator,2026-07-24T14:35:16.371+00:00,1.4,"rgb(52, 180, 255)",floor,114.563,momento_rounds_aviator_1784903716371.json,file,2026-07-24T22:25:28.689+00:00
257,aviator,2026-07-24T14:35:43.709+00:00,3.92,"rgb(145, 62, 248)",mid,159.126,momento_rounds_aviator_1784903743710.json,file,2026-07-24T22:25:29.061+00:00
258,aviator,2026-07-24T14:36:01.822+00:00,1.52,"rgb(52, 180, 255)",low,118.122,momento_rounds_aviator_1784903761822.json,file,2026-07-24T22:25:29.350+00:00
259,aviator,2026-07-24T14:36:16.005+00:00,1.24,"rgb(52, 180, 255)",floor,109.31,momento_rounds_aviator_1784903776005.json,file,2026-07-24T22:25:29.689+00:00
260,aviator,2026-07-24T14:36:41.366+00:00,3.05,"rgb(145, 62, 248)",mid,148.264,momento_rounds_aviator_1784903801366.json,file,2026-07-24T22:25:29.974+00:00
261,aviator,2026-07-24T14:36:59.634+00:00,1.9,"rgb(52, 180, 255)",low,127.78,momento_rounds_aviator_1784903819634.json,file,2026-07-24T22:25:30.315+00:00
262,aviator,2026-07-24T14:37:15.780+00:00,1.36,"rgb(52, 180, 255)",floor,113.308,momento_rounds_aviator_1784903835780.json,file,2026-07-24T22:25:30.569+00:00
263,aviator,2026-07-24T14:37:53.308+00:00,9.22,"rgb(145, 62, 248)",high,196.143,momento_rounds_aviator_1784903873308.json,file,2026-07-24T22:25:30.895+00:00
264,aviator,2026-07-24T14:38:14.393+00:00,2.16,"rgb(145, 62, 248)",base,133.331,momento_rounds_aviator_1784903894393.json,file,2026-07-24T22:25:31.268+00:00
265,aviator,2026-07-24T14:38:50.724+00:00,8.22,"rgb(145, 62, 248)",high,191.174,momento_rounds_aviator_1784903930725.json,file,2026-07-24T22:25:31.539+00:00
266,aviator,2026-07-24T14:39:14.939+00:00,2.48,"rgb(145, 62, 248)",base,139.31,momento_rounds_aviator_1784903954939.json,file,2026-07-24T22:25:31.895+00:00
267,aviator,2026-07-24T14:39:42.399+00:00,3.5,"rgb(145, 62, 248)",mid,154.221,momento_rounds_aviator_1784903982399.json,file,2026-07-24T22:25:32.228+00:00
268,aviator,2026-07-24T14:40:32.878+00:00,27.04,"rgb(192, 23, 180)",moonshot,242.711,momento_rounds_aviator_1784904032878.json,file,2026-07-24T22:25:32.694+00:00
269,aviator,2026-07-24T22:25:32.709+00:00,2.23,purple,base,134.711,chain:47baadf8cc3c,live-feed,2026-07-24T22:25:32.709+00:00
270,aviator,2026-07-24T14:40:50.954+00:00,1.39,"rgb(52, 180, 255)",floor,114.253,momento_rounds_aviator_1784904050955.json,file,2026-07-24T22:25:33.397+00:00
271,aviator,2026-07-24T14:41:14.387+00:00,2.62,"rgb(145, 62, 248)",base,141.687,momento_rounds_aviator_1784904074387.json,file,2026-07-24T22:25:33.736+00:00
272,aviator,2026-07-24T14:42:20.857+00:00,102.36,"rgb(192, 23, 180)",cosmic,300.325,momento_rounds_aviator_1784904140857.json,file,2026-07-24T22:25:34.216+00:00
273,aviator,2026-07-24T14:42:48.030+00:00,2.2,"rgb(145, 62, 248)",base,134.125,momento_rounds_aviator_1784904168030.json,file,2026-07-24T22:25:34.681+00:00
274,aviator,2026-07-24T14:43:22.365+00:00,5.34,"rgb(145, 62, 248)",high,172.505,momento_rounds_aviator_1784904202365.json,file,2026-07-24T22:25:35.088+00:00
275,aviator,2026-07-24T14:43:57.639+00:00,5.25,"rgb(145, 62, 248)",high,171.77,momento_rounds_aviator_1784904237639.json,file,2026-07-24T22:25:35.607+00:00
276,aviator,2026-07-24T14:44:12.775+00:00,1.27,"rgb(52, 180, 255)",floor,110.345,momento_rounds_aviator_1784904252775.json,file,2026-07-24T22:25:36.056+00:00
277,aviator,2026-07-24T14:44:31.984+00:00,1.53,"rgb(52, 180, 255)",low,118.406,momento_rounds_aviator_1784904271985.json,file,2026-07-24T22:25:36.598+00:00
278,aviator,2026-07-24T14:44:44.111+00:00,1.0,"rgb(52, 180, 255)",dust,100.0,momento_rounds_aviator_1784904284111.json,file,2026-07-24T22:25:37.151+00:00
279,aviator,2026-07-24T14:45:35.450+00:00,27.22,"rgb(192, 23, 180)",moonshot,242.998,momento_rounds_aviator_1784904335450.json,file,2026-07-24T22:25:37.507+00:00
280,aviator,2026-07-24T14:45:50.615+00:00,1.14,"rgb(52, 180, 255)",dust,105.671,momento_rounds_aviator_1784904350615.json,file,2026-07-24T22:25:38.101+00:00
281,aviator,2026-07-24T14:46:09.830+00:00,1.69,"rgb(52, 180, 255)",low,122.711,momento_rounds_aviator_1784904369830.json,file,2026-07-24T22:25:38.593+00:00
282,aviator,2026-07-24T22:25:38.937+00:00,1.68,blue,low,122.454,chain:3ea827266daa,live-feed,2026-07-24T22:25:38.937+00:00
283,aviator,2026-07-24T14:46:45.098+00:00,6.18,"rgb(145, 62, 248)",high,178.828,momento_rounds_aviator_1784904405098.json,file,2026-07-24T22:25:39.175+00:00
284,aviator,2026-07-24T14:47:02.470+00:00,1.35,"rgb(52, 180, 255)",floor,112.989,momento_rounds_aviator_1784904422470.json,file,2026-07-24T22:25:39.874+00:00
285,aviator,2026-07-24T14:47:51.021+00:00,23.05,"rgb(192, 23, 180)",moonshot,235.801,momento_rounds_aviator_1784904471021.json,file,2026-07-24T22:25:40.285+00:00
286,aviator,2026-07-24T14:48:54.731+00:00,59.9,"rgb(192, 23, 180)",mega,277.135,momento_rounds_aviator_1784904534731.json,file,2026-07-24T22:25:40.847+00:00
287,aviator,2026-07-24T14:49:12.049+00:00,1.45,"rgb(52, 180, 255)",floor,116.082,momento_rounds_aviator_1784904552049.json,file,2026-07-24T22:25:41.392+00:00
288,aviator,2026-07-24T14:49:35.292+00:00,2.23,"rgb(145, 62, 248)",base,134.711,momento_rounds_aviator_1784904575292.json,file,2026-07-24T22:25:41.859+00:00
289,aviator,2026-07-24T14:49:48.399+00:00,1.0,"rgb(52, 180, 255)",dust,100.0,momento_rounds_aviator_1784904588399.json,file,2026-07-24T22:25:42.421+00:00
290,aviator,2026-07-24T14:50:22.612+00:00,5.82,"rgb(145, 62, 248)",high,176.231,momento_rounds_aviator_1784904622612.json,file,2026-07-24T22:25:42.898+00:00
291,aviator,2026-07-24T14:50:36.676+00:00,1.12,"rgb(52, 180, 255)",dust,104.905,momento_rounds_aviator_1784904636676.json,file,2026-07-24T22:25:43.483+00:00
292,aviator,2026-07-24T14:50:55.027+00:00,1.59,"rgb(52, 180, 255)",low,120.071,momento_rounds_aviator_1784904655027.json,file,2026-07-24T22:25:43.874+00:00
293,aviator,2026-07-24T14:51:08.101+00:00,1.06,"rgb(52, 180, 255)",dust,102.522,momento_rounds_aviator_1784904668101.json,file,2026-07-24T22:25:44.151+00:00
294,aviator,2026-07-24T14:51:24.176+00:00,1.31,"rgb(52, 180, 255)",floor,111.687,momento_rounds_aviator_1784904684176.json,file,2026-07-24T22:25:44.566+00:00
295,aviator,2026-07-24T14:51:53.687+00:00,3.86,"rgb(145, 62, 248)",mid,158.458,momento_rounds_aviator_1784904713687.json,file,2026-07-24T22:25:44.858+00:00
296,aviator,2026-07-24T14:52:11.857+00:00,1.6,"rgb(52, 180, 255)",low,120.342,momento_rounds_aviator_1784904731857.json,file,2026-07-24T22:25:45.243+00:00
297,aviator,2026-07-24T14:52:28.001+00:00,1.36,"rgb(52, 180, 255)",floor,113.308,momento_rounds_aviator_1784904748001.json,file,2026-07-24T22:25:45.527+00:00
298,aviator,2026-07-24T14:53:01.313+00:00,5.79,"rgb(145, 62, 248)",high,176.007,momento_rounds_aviator_1784904781314.json,file,2026-07-24T22:25:45.895+00:00
299,aviator,2026-07-24T14:53:15.377+00:00,1.22,"rgb(52, 180, 255)",floor,108.606,momento_rounds_aviator_1784904795377.json,file,2026-07-24T22:25:46.164+00:00
300,aviator,2026-07-24T22:25:46.438+00:00,1.48,blue,floor,116.968,chain:cba3a9fb46e0,live-feed,2026-07-24T22:25:46.438+00:00
301,aviator,2026-07-24T14:53:37.573+00:00,2.06,"rgb(145, 62, 248)",base,131.279,momento_rounds_aviator_1784904817574.json,file,2026-07-24T22:25:46.589+00:00
302,aviator,2026-07-24T14:53:54.831+00:00,1.63,"rgb(52, 180, 255)",low,121.146,momento_rounds_aviator_1784904834831.json,file,2026-07-24T22:25:46.973+00:00
303,aviator,2026-07-24T14:54:26.176+00:00,5.04,"rgb(145, 62, 248)",high,170.003,momento_rounds_aviator_1784904866176.json,file,2026-07-24T22:25:47.294+00:00
304,aviator,2026-07-24T14:54:43.437+00:00,1.38,"rgb(52, 180, 255)",floor,113.94,momento_rounds_aviator_1784904883437.json,file,2026-07-24T22:25:47.649+00:00
305,aviator,2026-07-24T14:55:01.689+00:00,1.67,"rgb(52, 180, 255)",low,122.195,momento_rounds_aviator_1784904901689.json,file,2026-07-24T22:25:47.927+00:00
306,aviator,2026-07-24T14:55:25.895+00:00,2.62,"rgb(145, 62, 248)",base,141.687,momento_rounds_aviator_1784904925895.json,file,2026-07-24T22:25:48.357+00:00
307,aviator,2026-07-24T14:55:46.185+00:00,1.97,"rgb(52, 180, 255)",low,129.346,momento_rounds_aviator_1784904946185.json,file,2026-07-24T22:25:48.669+00:00
308,aviator,2026-07-24T14:56:06.211+00:00,1.73,"rgb(52, 180, 255)",low,123.723,momento_rounds_aviator_1784904966211.json,file,2026-07-24T22:25:49.233+00:00
309,aviator,2026-07-24T14:56:29.330+00:00,2.59,"rgb(145, 62, 248)",base,141.189,momento_rounds_aviator_1784904989330.json,file,2026-07-24T22:25:49.630+00:00
310,aviator,2026-07-24T14:57:08.593+00:00,10.04,"rgb(192, 23, 180)",ignition,199.831,momento_rounds_aviator_1784905028593.json,file,2026-07-24T22:25:50.177+00:00
311,aviator,2026-07-24T14:57:36.731+00:00,3.77,"rgb(145, 62, 248)",mid,157.437,momento_rounds_aviator_1784905056731.json,file,2026-07-24T22:25:50.707+00:00
312,aviator,2026-07-24T14:58:16.044+00:00,10.0,"rgb(192, 23, 180)",ignition,199.658,momento_rounds_aviator_1784905096045.json,file,2026-07-24T22:25:51.070+00:00
313,aviator,2026-07-24T14:58:34.124+00:00,1.41,"rgb(52, 180, 255)",floor,114.871,momento_rounds_aviator_1784905114124.json,file,2026-07-24T22:25:51.679+00:00
